2018-12-03 05:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12017;	10;100;0;	12;100;302;	192;100;1087;	193;100;1087;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 05:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12017;	10;100;0;	12;100;302;	192;100;1087;	193;100;1087;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 06:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12018;	10;100;0;	12;100;302;	192;100;1087;	193;100;1087;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 06:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12018;	10;100;0;	12;100;302;	192;100;1087;	193;100;1087;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 07:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12019;	10;100;0;	12;100;302;	192;100;1087;	193;100;1087;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 07:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12019;	10;100;0;	12;100;302;	192;100;1087;	193;100;1087;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 08:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12020;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 08:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12020;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 09:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12021;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 09:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12021;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 10:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12022;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 10:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12022;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 11:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12023;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 11:42:15;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12023;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 12:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12024;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 12:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12024;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 13:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12025;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 13:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12025;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 14:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12026;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 14:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12026;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 15:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12027;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 15:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12027;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 16:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12028;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 16:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12028;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 17:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12029;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 17:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12029;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 18:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12030;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 18:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12030;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 19:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12031;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 19:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12031;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 20:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12032;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 20:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12032;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 21:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12033;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 21:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12033;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 22:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12034;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 22:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12034;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 23:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12035;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-03 23:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12035;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 00:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12036;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 00:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12036;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 01:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12037;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 01:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12037;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 02:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12038;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 02:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12038;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 03:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12039;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 03:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12039;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 04:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12040;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 04:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12040;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 05:12:15;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12041;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;193;180389150751;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 05:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12041;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 06:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12042;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 06:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12042;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 07:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12043;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 07:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12043;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 08:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12044;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 08:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12044;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 09:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12045;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 09:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12045;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 10:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12046;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 10:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12046;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 11:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12047;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 11:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12047;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 12:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12048;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 12:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12048;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 13:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12049;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 13:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12049;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 14:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12050;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 14:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12050;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 15:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12051;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 15:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12051;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 16:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12052;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 16:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12052;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;171;180389150755;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 17:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12053;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;171;180389150755;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 17:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12053;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;171;180389150755;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 18:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12054;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 18:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12054;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 19:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12055;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 19:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12055;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 20:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12056;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 20:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12056;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 21:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12057;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 21:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12057;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;176;180389150754;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 22:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12058;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 22:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12058;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 23:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12059;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-04 23:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12059;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 00:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12060;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 00:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12060;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 01:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12061;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 01:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12061;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 02:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12062;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 02:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12062;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 03:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12063;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 03:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12063;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 04:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12064;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;181;180389150753;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 04:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12064;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 05:12:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12065;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
2018-12-05 05:42:16;	1;100;0;	2;138;74;	3;139;25787302164;	4;100;501;	5;100;0;	7;100;0;	8;124;33;	9;99;12065;	10;100;0;	12;100;302;	192;100;1088;	193;100;1088;	194;187;180389150752;	196;100;0;	197;100;0;	198;100;0;	199;200;0;
